Soil Moisture,Temperature,Humidity,Rain,Crop Type,Pump
79.02,15.71,67.9,0,Rice,0
90.39,30.96,59.92,0,Cotton,0
36.6,31.53,77.63,1,Sugarcane,0
82.97,25.61,76.85,0,Cotton,0
21.19,19.36,66.34,0,Cotton,1
69.93,27.42,79.02,0,Sugarcane,0
73.07,37.18,45.07,1,Cotton,0
67.61,40.82,86.09,0,Cotton,0
31.45,32.51,66.12,1,Cotton,0
84.21,34.46,81.68,0,Rice,0
24.35,21.62,60.97,0,Sugarcane,1
14.56,24.48,36.38,0,Sugarcane,1
70.98,20.34,60.68,0,Sugarcane,0
50.42,23.23,47.83,0,Cotton,1
82.17,22.42,72.31,0,Rice,0
42.59,32.14,55.68,0,Sugarcane,1
24.3,33.57,82.71,0,Maize,1
81.1,46.18,70.86,0,Sugarcane,0
56.66,21.45,71.34,1,Wheat,0
26.08,36.18,36.29,1,Maize,0
71.23,41.97,93.82,0,Sugarcane,0
53.44,33.49,83.13,1,Cotton,0
61.37,23.42,79.18,0,Sugarcane,0
49.18,23.66,44.77,0,Rice,1
80.44,16.3,60.17,0,Rice,0
80.51,25.08,30.28,0,Sugarcane,0
70.3,39.57,60.39,0,Cotton,0
18.96,16.57,30.94,0,Cotton,1
81.3,22.24,61.48,0,Cotton,0
67.04,38.31,68.65,0,Sugarcane,0
69.25,40.83,49.26,1,Sugarcane,0
40.85,30.03,57.39,1,Wheat,0
84.74,38.04,85.67,0,Rice,0
71.66,27.8,28.14,0,Maize,0
19.57,20.28,79.38,0,Maize,1
44.66,28.14,32.81,0,Rice,1
85.34,34.14,22.75,0,Wheat,0
14.01,46.29,33.92,0,Rice,1
91.72,17.27,77.38,0,Wheat,0
67.73,31.74,50.38,0,Wheat,0
63.67,25.85,85.44,1,Cotton,0
33.0,31.77,59.35,1,Rice,0
31.15,15.79,21.67,0,Maize,1
90.07,25.33,73.75,0,Sugarcane,0
35.35,42.06,28.27,1,Sugarcane,0
75.92,33.28,79.2,0,Rice,0
43.42,29.87,32.61,0,Sugarcane,1
21.84,24.42,45.91,0,Wheat,1
10.91,24.84,77.1,0,Sugarcane,1
56.26,27.64,91.57,1,Wheat,0
92.94,42.57,47.86,0,Wheat,0
41.38,46.92,82.21,0,Maize,1
40.36,29.48,34.31,0,Sugarcane,1
39.25,27.98,80.54,0,Maize,0
54.25,42.94,69.31,0,Sugarcane,0
47.46,29.09,34.46,0,Wheat,0
84.79,33.22,42.69,0,Sugarcane,0
52.97,22.62,29.88,0,Maize,0
53.16,39.54,48.72,0,Cotton,0
21.76,32.56,35.27,0,Maize,1
93.53,41.7,68.3,0,Cotton,0
31.25,40.76,94.59,0,Rice,1
16.24,22.1,20.9,0,Maize,1
66.37,38.62,60.57,0,Sugarcane,0
60.61,41.4,63.02,0,Cotton,0
45.29,26.42,88.57,1,Sugarcane,0
45.89,20.7,57.95,0,Cotton,0
76.73,15.09,60.78,0,Maize,0
26.64,29.88,55.37,0,Maize,1
79.72,26.63,40.17,0,Sugarcane,0
65.14,33.31,24.2,0,Maize,1
45.61,21.21,50.65,0,Sugarcane,1
48.93,43.37,23.94,0,Wheat,0
31.82,23.51,61.29,0,Cotton,1
73.93,22.47,43.05,0,Sugarcane,0
53.59,30.86,60.02,0,Cotton,0
37.27,31.46,30.07,0,Wheat,1
60.66,22.1,89.95,0,Cotton,0
94.64,23.97,87.09,1,Sugarcane,0
47.0,20.6,34.25,1,Maize,0
88.26,38.71,45.76,0,Cotton,0
39.33,40.41,66.01,0,Cotton,0
14.65,30.26,27.18,0,Wheat,1
27.36,38.56,46.59,0,Rice,1
45.59,39.29,38.83,0,Maize,0
28.67,19.56,88.66,0,Sugarcane,1
10.02,46.88,83.94,0,Wheat,1
87.78,42.09,63.49,0,Sugarcane,0
81.73,21.75,59.03,0,Sugarcane,0
73.09,21.14,89.8,1,Cotton,0
24.26,19.15,89.93,0,Wheat,1
20.23,19.57,92.7,0,Wheat,1
15.75,39.69,29.4,0,Maize,1
71.54,30.5,32.04,0,Rice,0
88.95,40.84,70.76,0,Sugarcane,0
46.6,39.63,60.61,0,Maize,0
20.13,34.95,21.38,0,Maize,1
53.55,37.65,24.65,0,Sugarcane,0
39.65,15.61,86.61,0,Cotton,0
41.86,25.29,85.17,0,Cotton,1
62.81,36.05,46.8,0,Sugarcane,0
71.09,15.31,86.83,0,Wheat,0
19.4,16.09,64.53,0,Rice,1
13.03,43.11,80.44,0,Cotton,1
94.52,37.57,52.06,0,Rice,0
29.78,23.76,28.5,1,Maize,0
14.58,37.7,52.53,0,Maize,1
26.14,41.15,54.3,1,Sugarcane,0
13.31,25.12,61.32,0,Sugarcane,1
43.3,16.19,27.92,1,Sugarcane,0
78.2,45.78,94.36,0,Cotton,0
39.01,26.39,38.31,1,Rice,0
47.76,18.51,34.89,0,Maize,0
67.42,31.23,59.51,0,Rice,0
53.26,40.36,60.29,0,Cotton,0
83.22,22.31,52.99,1,Rice,0
83.61,23.89,77.89,0,Rice,0
10.84,23.01,58.75,0,Sugarcane,1
76.13,47.73,65.73,0,Rice,0
49.16,21.51,74.28,0,Rice,0
94.05,33.99,21.88,0,Rice,0
51.07,45.53,62.8,0,Wheat,0
93.89,19.85,86.31,1,Maize,0
74.14,47.04,21.3,1,Maize,0
31.13,46.27,50.39,0,Rice,1
55.76,44.19,89.47,0,Sugarcane,0
94.33,22.08,46.49,0,Sugarcane,0
82.89,35.92,54.4,0,Sugarcane,0
18.28,40.11,93.62,0,Maize,0
70.04,47.54,34.95,1,Cotton,0
39.37,20.95,24.89,0,Rice,1
10.59,40.28,84.46,1,Maize,0
44.3,26.18,85.13,1,Sugarcane,0
29.95,20.8,55.41,0,Maize,1
79.6,28.91,58.57,1,Maize,0
38.67,41.2,82.69,0,Maize,0
80.34,30.34,75.39,0,Sugarcane,0
10.05,32.74,39.89,0,Cotton,1
36.16,47.84,21.27,0,Wheat,1
30.5,28.17,55.98,0,Rice,1
29.85,35.31,84.42,0,Rice,1
15.8,27.05,87.19,0,Maize,1
25.91,27.96,91.72,0,Cotton,1
57.22,37.96,85.97,0,Sugarcane,0
34.77,45.95,63.5,0,Wheat,1
45.48,32.9,53.35,0,Wheat,0
42.03,40.36,78.11,0,Maize,1
84.45,17.94,75.49,0,Maize,0
86.95,21.97,60.36,0,Sugarcane,0
51.9,31.57,26.55,1,Sugarcane,0
38.06,15.66,89.46,0,Sugarcane,1
19.08,23.34,54.17,0,Maize,1
91.04,32.07,47.25,0,Cotton,0
15.12,15.49,67.22,0,Maize,1
35.3,23.73,70.54,0,Maize,1
35.34,31.96,35.8,0,Wheat,1
37.23,33.91,82.77,1,Sugarcane,0
23.96,45.55,41.75,0,Rice,1
76.57,36.3,34.0,0,Sugarcane,0
20.41,28.69,50.48,1,Cotton,0
63.97,45.7,74.79,0,Cotton,0
20.53,40.9,92.41,1,Sugarcane,0
16.0,21.6,80.7,0,Sugarcane,1
87.3,19.32,90.53,0,Maize,0
26.16,37.3,30.55,0,Rice,1
79.81,33.48,25.34,0,Maize,0
56.29,41.06,61.83,1,Wheat,0
16.62,39.38,41.77,0,Wheat,1
91.21,35.63,82.1,0,Cotton,0
30.99,47.55,70.4,0,Cotton,1
83.07,32.61,92.8,0,Rice,0
24.35,18.73,39.11,0,Cotton,1
82.59,42.33,56.43,1,Wheat,0
11.12,23.31,57.59,1,Rice,0
53.5,40.65,37.94,0,Wheat,0
75.4,46.58,64.26,0,Sugarcane,0
89.46,37.99,53.25,0,Sugarcane,0
87.28,34.67,53.5,1,Rice,0
79.67,30.19,47.21,1,Maize,0
85.5,27.03,21.27,0,Cotton,0
26.93,26.65,59.16,1,Rice,0
34.16,36.0,45.14,0,Cotton,1
34.56,39.79,20.1,0,Wheat,1
42.05,37.39,43.1,1,Maize,0
43.43,21.55,40.9,0,Cotton,0
56.29,31.3,49.51,0,Sugarcane,0
23.59,41.12,29.89,0,Sugarcane,1
68.76,30.7,58.08,0,Wheat,0
24.24,32.71,71.93,0,Rice,1
36.38,40.45,67.26,1,Cotton,0
52.78,36.82,80.28,0,Wheat,0
77.7,28.51,53.9,1,Sugarcane,0
72.85,44.55,58.93,0,Sugarcane,0
64.87,20.36,80.78,0,Sugarcane,0
23.24,47.85,52.08,1,Maize,0
56.5,18.92,72.62,0,Maize,0
17.43,15.49,52.6,0,Sugarcane,1
42.08,44.37,51.33,0,Rice,1
45.15,23.08,77.02,0,Maize,0
13.38,39.08,33.11,0,Cotton,1
33.29,41.76,45.39,1,Maize,0
91.23,43.35,36.81,1,Cotton,0
91.06,47.72,46.93,0,Maize,0
39.95,24.7,37.28,1,Sugarcane,0
13.66,38.44,63.46,1,Cotton,0
25.22,18.81,79.86,0,Rice,1
43.34,28.42,79.0,0,Maize,1
90.56,42.98,47.34,0,Maize,0
22.0,27.13,94.16,0,Sugarcane,1
74.9,34.51,64.54,0,Cotton,0
19.24,31.62,49.96,0,Sugarcane,1
93.41,36.32,82.67,0,Cotton,0
42.44,47.11,74.74,0,Maize,1
75.89,16.84,76.2,0,Maize,0
39.12,33.94,34.71,0,Maize,1
63.35,43.48,55.12,0,Maize,0
26.32,30.89,84.64,1,Wheat,0
22.41,17.59,57.8,0,Maize,1
89.74,33.5,71.26,1,Maize,0
88.0,25.96,64.1,1,Cotton,0
85.43,20.11,83.18,0,Maize,0
63.16,43.02,41.34,0,Maize,0
78.7,32.21,63.16,1,Cotton,0
15.87,45.8,29.24,0,Maize,1
38.46,41.6,71.77,1,Maize,0
36.66,37.87,74.9,1,Sugarcane,0
64.03,15.17,23.21,0,Wheat,0
40.26,29.12,70.68,0,Cotton,0
22.62,21.52,51.1,0,Sugarcane,1
60.7,45.06,29.31,0,Rice,0
79.22,20.76,51.49,0,Rice,0
42.48,24.44,34.57,0,Wheat,0
21.24,32.06,51.17,0,Rice,1
26.72,23.69,48.83,0,Wheat,1
30.19,21.93,75.38,0,Rice,1
35.49,34.77,78.07,0,Rice,1
64.64,17.93,65.53,0,Sugarcane,1
61.08,16.92,21.7,0,Rice,0
69.17,27.28,89.83,0,Wheat,0
40.81,38.78,71.47,0,Maize,1
80.04,33.31,22.56,0,Maize,0
27.35,28.95,81.41,1,Maize,0
49.87,33.67,35.02,1,Wheat,0
78.08,27.06,63.44,0,Wheat,0
25.31,45.89,55.0,0,Maize,1
19.34,16.81,51.49,0,Rice,1
85.11,37.22,86.73,0,Maize,0
39.15,44.41,52.8,1,Cotton,0
68.13,41.53,25.65,0,Wheat,0
12.15,21.07,91.0,0,Cotton,1
68.65,24.77,89.04,1,Cotton,0
36.87,38.66,71.33,0,Wheat,1
14.74,17.78,55.09,0,Maize,1
61.83,41.79,26.96,0,Sugarcane,0
30.47,38.72,79.31,0,Cotton,1
42.88,39.08,25.66,0,Maize,1
16.85,18.31,25.15,0,Sugarcane,1
22.51,38.69,60.3,0,Cotton,1
35.33,37.43,32.01,0,Maize,1
17.63,42.42,20.58,1,Cotton,0
87.42,16.37,51.73,0,Maize,0
10.51,15.76,30.29,0,Rice,1
51.13,27.31,32.04,0,Rice,1
20.48,19.91,25.77,0,Wheat,1
36.15,33.43,35.38,0,Sugarcane,1
88.72,45.27,73.66,0,Cotton,0
23.74,27.92,80.67,0,Cotton,1
92.1,42.88,53.94,0,Maize,0
27.49,15.01,57.99,0,Sugarcane,1
73.03,20.56,22.45,1,Cotton,0
56.47,16.0,25.2,1,Sugarcane,0
85.18,25.83,39.32,0,Sugarcane,0
57.09,44.97,60.79,0,Rice,1
55.44,18.2,75.47,0,Cotton,0
26.61,35.01,65.38,0,Cotton,1
24.13,29.9,49.41,0,Wheat,1
87.9,45.97,28.87,1,Sugarcane,0
37.87,19.04,78.56,0,Maize,1
41.63,22.0,47.28,0,Rice,1
74.59,15.97,75.2,1,Wheat,0
38.8,29.32,58.47,1,Rice,0
90.93,24.17,75.4,0,Maize,0
72.72,43.71,88.05,0,Wheat,0
60.78,34.96,89.08,0,Rice,0
84.88,35.26,60.13,0,Maize,0
14.22,32.55,58.36,0,Wheat,1
31.85,18.03,39.93,0,Maize,1
49.53,29.69,90.18,1,Wheat,0
29.29,47.98,54.34,0,Cotton,1
73.23,42.56,29.57,1,Cotton,0
88.13,44.48,52.45,1,Rice,0
46.02,42.17,29.53,0,Sugarcane,1
39.08,18.4,57.69,1,Sugarcane,0
91.73,22.51,62.1,0,Maize,0
47.81,15.1,45.33,0,Wheat,1
51.57,25.02,25.37,1,Cotton,0
39.89,18.58,90.76,0,Sugarcane,1
87.31,30.6,78.0,0,Cotton,0
58.36,37.35,82.92,1,Maize,0
74.78,43.86,47.52,0,Maize,0
79.0,39.72,77.06,0,Wheat,0
39.06,45.97,56.4,0,Sugarcane,1
46.86,16.78,35.08,0,Maize,0
82.12,15.4,29.33,1,Maize,0
40.88,36.82,45.88,1,Cotton,0
77.48,24.55,30.32,0,Rice,0
89.98,23.37,94.87,0,Sugarcane,0
62.97,25.92,23.69,0,Wheat,0
73.04,23.9,53.09,0,Wheat,0
78.43,31.88,53.91,0,Cotton,0
81.83,29.52,42.55,0,Wheat,0
43.58,31.91,62.85,0,Maize,1
14.36,37.2,31.25,1,Sugarcane,1
44.16,27.78,78.79,0,Wheat,0
67.27,23.29,44.93,0,Sugarcane,0
48.28,20.48,64.35,0,Wheat,0
73.66,26.53,73.67,1,Rice,0
40.34,39.48,86.68,1,Rice,0
63.95,39.97,82.68,1,Sugarcane,0
25.85,37.01,65.62,0,Rice,1
73.7,22.72,49.13,0,Rice,0
56.38,34.41,57.74,0,Maize,0
27.35,33.83,77.66,0,Wheat,1
34.81,30.98,85.82,0,Rice,1
73.63,33.15,27.78,1,Sugarcane,0
51.02,31.23,48.86,0,Maize,0
28.36,33.66,78.21,0,Rice,1
92.22,38.61,52.37,0,Sugarcane,0
70.79,18.62,44.92,0,Wheat,0
91.36,39.74,50.85,0,Rice,0
46.3,19.48,65.21,0,Sugarcane,1
50.38,17.2,94.99,0,Sugarcane,0
86.33,47.21,56.97,1,Cotton,0
54.63,46.58,35.64,0,Sugarcane,0
70.12,16.99,32.21,1,Cotton,0
31.43,29.63,23.18,1,Wheat,1
47.97,21.15,61.91,1,Wheat,0
20.49,31.02,60.84,0,Maize,1
27.51,42.4,35.39,0,Cotton,1
10.08,46.37,72.15,0,Sugarcane,1
13.34,35.93,75.58,0,Maize,1
93.07,26.68,39.43,1,Maize,0
30.6,34.91,45.81,0,Wheat,1
66.38,25.3,94.29,1,Sugarcane,0
81.32,45.02,48.07,0,Cotton,0
56.81,43.72,77.06,0,Wheat,0
23.02,33.42,53.95,1,Maize,0
71.89,25.72,79.5,0,Rice,0
61.02,24.68,77.68,1,Maize,1
72.16,16.1,70.08,0,Rice,0
75.43,41.92,84.11,1,Wheat,0
92.91,29.86,90.44,0,Cotton,0
58.75,25.73,63.5,1,Sugarcane,0
39.04,30.55,37.81,0,Rice,1
65.12,42.02,49.9,0,Sugarcane,0
15.82,19.11,76.87,1,Wheat,0
86.28,43.3,68.82,1,Wheat,0
20.15,44.62,33.33,0,Wheat,1
37.87,46.24,23.84,0,Cotton,1
79.34,28.12,71.22,0,Rice,0
60.77,22.17,38.83,0,Sugarcane,0
